0.00,116.00
0.00,151.00
0.00,152.00
0.00,143.00
0.00,118.00
3.00,91.00
45.00,92.00
64.00,77.00
92.00,75.00
320.00,69.00
140.00,74.00
111.00,88.00
162.00,109.00
150.00,131.00
123.00,124.00
63.00,122.00
43.00,111.00
42.00,95.00
0.00,83.00
689.00,80.00
800.00,82.00
645.00,87.00
743.00,85.00
604.00,73.00
407.00,76.00
627.00,72.00
666.00,63.00
666.00,49.00
677.00,86.00
615.00,40.00
579.00,95.00
593.00,49.00
614.00,30.00
629.00,8.00
621.00,13.00
573.00,27.00
544.00,38.00
534.00,51.00
524.00,70.00
520.00,80.00
516.00,84.00
488.00,75.00
