 
490.00,25.00
647.00,18.00
782.00,8.00
734.00,0.00
748.00,0.00
718.00,0.00
651.00,0.00
522.00,0.00
410.00,0.00
268.00,0.00
150.00,0.00
95.00,0.00
53.00,6.00
27.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,31.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,101.00
0.00,184.00
13.00,83.00
53.00,6.00
88.00,0.00
126.00,0.00
154.00,20.00
